#HR	   X	    Y	    Latitude	   Longitude	 WindDir_201501112100	 WindSpd_201501112100
1	50	211	38.967048	-122.858194	260	3
1	51	211	38.976072	-122.802447	250	3
1	52	211	38.985078	-122.746689	250	3
1	53	211	38.994066	-122.690923	240	3
1	48	212	38.992277	-122.981327	310	3
6	59	187	38.004359	-122.084716	330	2
6	60	187	38.013173	-122.029408	20	1
6	54	188	38.003578	-122.372433	350	5
6	55	188	38.012485	-122.317149	340	2
6	56	188	38.021374	-122.261855	30	1
6	57	188	38.030245	-122.206552	40	1
6	58	188	38.039098	-122.15124	340	1
6	59	188	38.047932	-122.095919	10	2
6	60	188	38.056749	-122.040589	30	1
6	49	189	38.002316	-122.660144	10	2
6	50	189	38.011315	-122.604884	340	4
6	51	189	38.020297	-122.549615	340	4
6	52	189	38.02926	-122.494337	340	4
6	53	189	38.038205	-122.43905	340	5
6	54	189	38.047133	-122.383753	340	5
6	55	189	38.056042	-122.328447	340	3
6	56	189	38.064932	-122.273132	330	1
6	57	189	38.073805	-122.217807	250	3
6	58	189	38.08266	-122.162473	250	4
6	59	189	38.091496	-122.107131	250	4
6	60	189	38.100315	-122.051779	20	2
6	44	190	38.000573	-122.947847	340	11
6	45	190	38.009665	-122.892613	0	6
6	46	190	38.018739	-122.837369	20	7
6	47	190	38.027794	-122.782116	30	3
6	48	190	38.036832	-122.726853	30	2
6	49	190	38.045852	-122.671581	20	2
6	50	190	38.054853	-122.6163	10	3
6	51	190	38.063837	-122.561009	310	4
6	52	190	38.072802	-122.505709	320	5
6	53	190	38.081749	-122.4504	340	5
6	54	190	38.090678	-122.395082	340	4
6	55	190	38.099589	-122.339754	350	2
6	56	190	38.108482	-122.284417	260	3
6	57	190	38.117357	-122.229071	260	3
6	58	190	38.126213	-122.173716	270	4
6	59	190	38.135052	-122.118351	270	4
6	60	190	38.143872	-122.062978	260	4
6	61	190	38.152675	-122.007595	260	4
6	44	191	38.04409	-122.959401	340	10
6	45	191	38.053184	-122.904145	360	6
6	46	191	38.062259	-122.84888	360	5
6	47	191	38.071317	-122.793605	350	2
6	48	191	38.080357	-122.738321	10	3
6	49	191	38.089379	-122.683028	0	4
6	50	191	38.098382	-122.627725	320	4
6	51	191	38.107367	-122.572413	310	5
6	52	191	38.116335	-122.517091	320	5
6	53	191	38.125284	-122.46176	330	5
6	54	191	38.134215	-122.40642	330	4
6	55	191	38.143128	-122.351071	290	3
6	56	191	38.152023	-122.295712	280	3
6	57	191	38.160899	-122.240345	40	2
6	58	191	38.169758	-122.184968	270	3
6	59	191	38.178598	-122.129581	270	4
6	60	191	38.187421	-122.074186	260	4
6	61	191	38.196225	-122.018782	260	3
6	44	192	38.087598	-122.970965	340	10
6	45	192	38.096694	-122.915687	0	5
6	46	192	38.105771	-122.8604	350	3
6	47	192	38.114831	-122.805104	0	4
6	48	192	38.123873	-122.749798	0	5
6	49	192	38.132896	-122.694483	350	4
6	50	192	38.141902	-122.639159	320	4
6	51	192	38.150889	-122.583825	300	5
6	52	192	38.159859	-122.528482	310	5
6	53	192	38.16881	-122.47313	320	5
6	54	192	38.177743	-122.417768	300	4
6	55	192	38.186658	-122.362397	310	2
6	56	192	38.195554	-122.307017	290	1
6	57	192	38.204433	-122.251627	10	1
6	58	192	38.213294	-122.196229	10	3
6	59	192	38.222136	-122.140821	280	4
6	60	192	38.23096	-122.085404	270	4
6	61	192	38.239766	-122.029977	270	3
6	44	193	38.131097	-122.982538	340	10
6	45	193	38.140195	-122.927239	360	3
6	46	193	38.149274	-122.87193	10	3
